date,order_id,sku,product_name,category,channel,region,units_sold,unit_price,revenue,cost,shipping_cost,platform_fee,ad_spend
2025-06-11,AMA-100990,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,23.31,23.31,8,6.2,3.5,2.42
2025-06-11,AMA-100991,GO 3S,GO 3S,Action Camera,Amazon,JP,1,261.01,261.01,140,6.89,39.15,29.45
2025-06-11,AMA-100992,X4,X4,Action Camera,Amazon,JP,1,546.75,546.75,320,5.2,82.01,58.15
2025-06-11,AMA-100993,X3,X3,Action Camera,Amazon,JP,1,390.19,390.19,220,7.22,58.53,35.24
2025-06-11,AMA-100994,X4,X4,Action Camera,Amazon,JP,1,487.36,487.36,320,4.07,73.1,43.71
2025-06-11,AMA-100995,Selfie Stick,Selfie Stick,Accessory,Amazon,DE,1,27.22,27.22,8,6.75,4.08,2.31
2025-06-11,AMA-100997,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,353.9,353.9,200,7.88,53.08,21.97
2025-06-11,AMA-100998,Selfie Stick,Selfie Stick,Accessory,Amazon,US,2,24.2,48.4,16,6.64,7.26,4.54
2025-06-11,AMA-100999,Charging Hub,Charging Hub,Accessory,Amazon,DE,3,63.79,191.37,60,13.44,28.71,19.66
2025-06-11,AMA-101001,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,357.75,357.75,200,9.13,53.66,20.37
2025-06-11,AMA-101003,Bike Mount,Bike Mount,Mount,Amazon,US,1,17.05,17.05,6,7.73,2.56,1.28
2025-06-11,AMA-101004,X3,X3,Action Camera,Amazon,UK,1,459.46,459.46,220,9.23,68.92,27.05
2025-06-11,AMA-101005,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.68,22.68,8,8.19,3.4,2.34
2025-06-11,AMA-101007,Charging Hub,Charging Hub,Accessory,Amazon,JP,1,66.37,66.37,20,7.2,9.96,5.15
2025-06-12,AMA-101008,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,357.36,357.36,200,8.98,53.6,27.96
2025-06-12,AMA-101009,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,407.36,407.36,200,6.91,61.1,29.89
2025-06-12,AMA-101011,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,33.54,33.54,10,5.83,5.03,1.76
2025-06-12,AMA-101012,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,383.71,383.71,200,9.78,57.56,29.32
2025-06-12,AMA-101013,X3,X3,Action Camera,Amazon,US,1,365.09,365.09,220,8.25,54.76,18.8
2025-06-12,AMA-101014,Battery,Battery,Accessory,Amazon,US,1,35.68,35.68,15,8.44,5.35,1.91
2025-06-12,AMA-101015,X4,X4,Action Camera,Amazon,DE,1,560.48,560.48,320,5.91,84.07,63.57
2025-06-12,AMA-101017,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,363.11,363.11,200,9.85,54.47,27.72
2025-06-12,AMA-101018,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,346.21,346.21,200,9.92,51.93,23.73
2025-06-12,AMA-101019,X4,X4,Action Camera,Amazon,US,1,523.9,523.9,320,8.8,78.58,55.05
2025-06-12,AMA-101020,X3,X3,Action Camera,Amazon,US,1,376.62,376.62,220,8.53,56.49,33.06
2025-06-12,AMA-101024,Helmet Mount,Helmet Mount,Mount,Amazon,UK,1,24.27,24.27,7,6.16,3.64,1.4
2025-06-12,AMA-101025,Battery,Battery,Accessory,Amazon,US,1,37.55,37.55,15,7.74,5.63,4.36
2025-06-12,AMA-101026,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,318.24,318.24,200,4.18,47.74,32.47
2025-06-12,AMA-101027,X4,X4,Action Camera,Amazon,DE,1,520.43,520.43,320,5.48,78.06,39.58
2025-06-12,AMA-101028,GO 3S,GO 3S,Action Camera,Amazon,US,3,212.59,637.77,420,9.69,95.67,34.25
2025-06-12,AMA-101029,X4,X4,Action Camera,Amazon,DE,1,541.89,541.89,320,7.36,81.28,33.57
2025-06-12,AMA-101030,X3,X3,Action Camera,Amazon,UK,1,412.86,412.86,220,9.81,61.93,21.28
2025-06-12,AMA-101031,Battery,Battery,Accessory,Amazon,US,1,35.29,35.29,15,8.17,5.29,3.35
2025-06-13,AMA-101032,Helmet Mount,Helmet Mount,Mount,Amazon,UK,1,23.31,23.31,7,9.04,3.5,1.51
2025-06-13,AMA-101034,GO 3S,GO 3S,Action Camera,Amazon,JP,1,231.11,231.11,140,9.68,34.67,15.74
2025-06-13,AMA-101035,GO 3S,GO 3S,Action Camera,Amazon,US,1,215.33,215.33,140,6.4,32.3,16.05
2025-06-13,AMA-101036,Charging Hub,Charging Hub,Accessory,Amazon,US,1,55.66,55.66,20,4.9,8.35,5.89
2025-06-13,AMA-101037,X4,X4,Action Camera,Amazon,US,1,492.41,492.41,320,4.72,73.86,58.6
2025-06-13,AMA-101038,GO 3S,GO 3S,Action Camera,Amazon,UK,2,267.76,535.52,280,7.56,80.33,40.97
2025-06-13,AMA-101039,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,2,29.67,59.34,16,14.26,8.9,3.36
2025-06-13,AMA-101040,Battery,Battery,Accessory,Amazon,DE,1,39.68,39.68,15,8.77,5.95,3.98
2025-06-13,AMA-101042,X4,X4,Action Camera,Amazon,US,1,473.08,473.08,320,7.29,70.96,44.17
2025-06-13,AMA-101043,Charging Hub,Charging Hub,Accessory,Amazon,US,1,60.46,60.46,20,4.93,9.07,7.15
2025-06-13,AMA-101044,Ace Pro,Ace Pro,Action Camera,Amazon,JP,1,351.11,351.11,200,7.82,52.67,26.16
2025-06-13,AMA-101045,X4,X4,Action Camera,Amazon,UK,1,568.66,568.66,320,5.52,85.3,42.95
2025-06-13,AMA-101046,X4,X4,Action Camera,Amazon,DE,1,564.23,564.23,320,8.27,84.63,36.41
2025-06-13,AMA-101047,Bike Mount,Bike Mount,Mount,Amazon,US,2,18.18,36.36,12,7.27,5.45,2.81
2025-06-13,AMA-101048,X3,X3,Action Camera,Amazon,DE,2,419.86,839.72,440,6.73,125.96,84.58
2025-06-13,AMA-101049,Battery,Battery,Accessory,Amazon,US,1,39.48,39.48,15,6.28,5.92,3.2
2025-06-13,AMA-101050,X3,X3,Action Camera,Amazon,UK,1,432.01,432.01,220,7.14,64.8,41.88
2025-06-13,AMA-101051,X3,X3,Action Camera,Amazon,JP,1,421.49,421.49,220,7.88,63.22,21.94
2025-06-13,AMA-101052,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,358.75,358.75,200,5.15,53.81,41.81
2025-06-13,AMA-101053,GO 3S,GO 3S,Action Camera,Amazon,US,1,239.46,239.46,140,7.22,35.92,20.5
2025-06-13,AMA-101054,Battery,Battery,Accessory,Amazon,US,1,37.37,37.37,15,5.71,5.61,2.52
2025-06-13,AMA-101055,Selfie Stick,Selfie Stick,Accessory,Amazon,DE,1,24.99,24.99,8,5.63,3.75,2.96
2025-06-14,AMA-101056,Lens Cap,Lens Cap,Accessory,Amazon,US,1,7.98,7.98,2,7.41,1.2,0.91
2025-06-14,AMA-101057,Ace Pro,Ace Pro,Action Camera,Amazon,US,2,347.09,694.18,400,6.57,104.13,57.34
2025-06-14,AMA-101058,GO 3S,GO 3S,Action Camera,Amazon,US,1,224.82,224.82,140,4.98,33.72,19.17
2025-06-14,AMA-101059,Selfie Stick,Selfie Stick,Accessory,Amazon,US,2,25.88,51.76,16,7.87,7.76,2.73
2025-06-14,AMA-101060,Charging Hub,Charging Hub,Accessory,Amazon,JP,2,62.58,125.16,40,10.76,18.77,6.5
2025-06-14,AMA-101061,GO 3S,GO 3S,Action Camera,Amazon,UK,1,276.57,276.57,140,5.67,41.49,24.77
2025-06-14,AMA-101063,Battery,Battery,Accessory,Amazon,UK,3,41.59,124.77,45,13.96,18.72,9.12
2025-06-14,AMA-101064,Bike Mount,Bike Mount,Mount,Amazon,UK,2,19.98,39.96,12,13.85,5.99,2.17
2025-06-14,AMA-101065,X3,X3,Action Camera,Amazon,US,1,414.93,414.93,220,4.28,62.24,30.98
2025-06-14,AMA-101066,GO 3S,GO 3S,Action Camera,Amazon,US,1,225.98,225.98,140,9.48,33.9,23.35
2025-06-14,AMA-101067,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,41.61,41.61,12,6.61,6.24,2.54
2025-06-14,AMA-101068,Battery,Battery,Accessory,Amazon,US,1,39.1,39.1,15,9.64,5.86,4.37
2025-06-14,AMA-101069,Battery,Battery,Accessory,Amazon,UK,1,40.34,40.34,15,4.75,6.05,3.51
2025-06-14,AMA-101070,X4,X4,Action Camera,Amazon,DE,1,548.37,548.37,320,7.23,82.26,64.61
2025-06-14,AMA-101071,X4,X4,Action Camera,Amazon,UK,1,602.24,602.24,320,6.57,90.34,43.61
2025-06-14,AMA-101072,X4,X4,Action Camera,Amazon,UK,1,509.0,509.0,320,6.07,76.35,34.9
2025-06-14,AMA-101073,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,31.13,31.13,10,7.22,4.67,1.71
2025-06-14,AMA-101074,Battery,Battery,Accessory,Amazon,UK,1,44.41,44.41,15,9.8,6.66,4.44
2025-06-14,AMA-101075,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,314.65,314.65,200,7.54,47.2,26.36
2025-06-14,AMA-101076,X4,X4,Action Camera,Amazon,US,1,519.75,519.75,320,6.29,77.96,41.43
2025-06-14,AMA-101077,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.93,22.93,8,9.79,3.44,1.36
2025-06-14,AMA-101078,X4,X4,Action Camera,Amazon,US,1,456.19,456.19,320,4.47,68.43,37.96
2025-06-15,AMA-101081,Battery,Battery,Accessory,Amazon,JP,2,41.96,83.92,30,6.46,12.59,8.79
2025-06-15,AMA-101082,Battery,Battery,Accessory,Amazon,UK,1,45.91,45.91,15,8.35,6.89,5.45
2025-06-15,AMA-101083,X3,X3,Action Camera,Amazon,US,1,363.8,363.8,220,4.39,54.57,43.62
2025-06-15,AMA-101085,X3,X3,Action Camera,Amazon,DE,1,461.75,461.75,220,9.55,69.26,23.38
2025-06-15,AMA-101087,Selfie Stick,Selfie Stick,Accessory,Amazon,DE,1,27.53,27.53,8,5.12,4.13,2.93
2025-06-15,AMA-101088,X3,X3,Action Camera,Amazon,US,1,389.05,389.05,220,7.01,58.36,23.39
2025-06-15,AMA-101089,X3,X3,Action Camera,Amazon,UK,1,404.45,404.45,220,8.56,60.67,40.41
2025-06-15,AMA-101090,X4,X4,Action Camera,Amazon,DE,2,514.63,1029.26,640,8.9,154.39,64.71
2025-06-15,AMA-101091,X4,X4,Action Camera,Amazon,US,1,486.63,486.63,320,6.31,72.99,38.65
2025-06-15,AMA-101092,X4,X4,Action Camera,Amazon,US,2,445.73,891.46,640,12.35,133.72,101.99
2025-06-15,AMA-101093,GO 3S,GO 3S,Action Camera,Amazon,UK,2,285.88,571.76,280,12.64,85.76,32.05
2025-06-15,AMA-101094,GO 3S,GO 3S,Action Camera,Amazon,US,1,218.08,218.08,140,8.73,32.71,17.83
2025-06-15,AMA-101095,GO 3S,GO 3S,Action Camera,Amazon,DE,1,247.95,247.95,140,4.7,37.19,16.77
2025-06-15,AMA-101096,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,378.16,378.16,200,8.83,56.72,32.76
2025-06-15,AMA-101099,Helmet Mount,Helmet Mount,Mount,Amazon,US,2,22.22,44.44,14,8.22,6.67,2.34
2025-06-15,AMA-101101,X4,X4,Action Camera,Amazon,US,1,500.66,500.66,320,4.67,75.1,39.27
2025-06-15,AMA-101102,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,397.65,397.65,200,8.15,59.65,35.36
2025-06-15,AMA-101103,GO 3S,GO 3S,Action Camera,Amazon,US,1,231.64,231.64,140,7.83,34.75,17.06
2025-06-16,AMA-101104,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,351.99,351.99,200,8.75,52.8,29.79
2025-06-16,AMA-101105,X3,X3,Action Camera,Amazon,US,2,411.91,823.82,440,12.16,123.57,90.73
2025-06-16,AMA-101107,X3,X3,Action Camera,Amazon,US,1,379.47,379.47,220,5.5,56.92,27.49
2025-06-16,AMA-101109,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,351.41,351.41,200,9.35,52.71,36.19
2025-06-16,AMA-101110,Battery,Battery,Accessory,Amazon,US,1,36.61,36.61,15,8.84,5.49,2.46
2025-06-16,AMA-101113,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,24.24,24.24,8,7.92,3.64,1.61
2025-06-16,AMA-101114,X3,X3,Action Camera,Amazon,UK,1,432.86,432.86,220,6.1,64.93,38.11
2025-06-16,AMA-101116,X4,X4,Action Camera,Amazon,UK,1,559.8,559.8,320,8.44,83.97,53.93
2025-06-16,AMA-101117,Charging Hub,Charging Hub,Accessory,Amazon,US,1,59.4,59.4,20,6.26,8.91,4.23
2025-06-16,AMA-101118,Charging Hub,Charging Hub,Accessory,Amazon,JP,1,63.24,63.24,20,9.41,9.49,3.6
2025-06-16,AMA-101119,Lens Cap,Lens Cap,Accessory,Amazon,DE,2,9.58,19.16,4,6.79,2.87,1.55
2025-06-16,AMA-101120,X3,X3,Action Camera,Amazon,DE,1,456.13,456.13,220,6.56,68.42,41.84
2025-06-16,AMA-101122,X4,X4,Action Camera,Amazon,JP,1,516.36,516.36,320,5.33,77.45,59.56
2025-06-16,AMA-101123,X4,X4,Action Camera,Amazon,UK,2,505.36,1010.72,640,8.13,151.61,116.93
2025-06-16,AMA-101124,X4,X4,Action Camera,Amazon,UK,2,551.53,1103.06,640,14.94,165.46,107.59
2025-06-16,AMA-101126,GO 3S,GO 3S,Action Camera,Amazon,US,1,222.68,222.68,140,4.51,33.4,11.16
2025-06-16,AMA-101127,Charging Hub,Charging Hub,Accessory,Amazon,UK,3,63.02,189.06,60,11.35,28.36,11.57
2025-06-17,AMA-101128,X3,X3,Action Camera,Amazon,DE,2,467.33,934.66,440,8.08,140.2,104.39
2025-06-17,AMA-101129,X4,X4,Action Camera,Amazon,DE,1,507.47,507.47,320,6.57,76.12,35.58
2025-06-17,AMA-101130,GO 3S,GO 3S,Action Camera,Amazon,JP,1,242.72,242.72,140,6.88,36.41,20.68
2025-06-17,AMA-101131,Battery,Battery,Accessory,Amazon,DE,2,44.42,88.84,30,13.64,13.33,7.87
2025-06-17,AMA-101132,X3,X3,Action Camera,Amazon,US,1,382.82,382.82,220,5.7,57.42,44.91
2025-06-17,AMA-101133,X4,X4,Action Camera,Amazon,UK,1,515.77,515.77,320,5.31,77.37,42.55
2025-06-17,AMA-101134,Battery,Battery,Accessory,Amazon,DE,1,40.92,40.92,15,5.89,6.14,4.26
2025-06-17,AMA-101137,GO 3S,GO 3S,Action Camera,Amazon,US,1,248.21,248.21,140,9.15,37.23,24.74
2025-06-17,AMA-101138,Ace Pro,Ace Pro,Action Camera,Amazon,JP,2,345.48,690.96,400,13.28,103.64,44.09
2025-06-17,AMA-101139,Lens Cap,Lens Cap,Accessory,Amazon,US,2,8.06,16.12,4,10.59,2.42,1.84
2025-06-17,AMA-101140,X4,X4,Action Camera,Amazon,US,1,452.64,452.64,320,9.8,67.9,51.62
2025-06-17,AMA-101141,X4,X4,Action Camera,Amazon,US,2,455.55,911.1,640,9.73,136.66,74.18
2025-06-17,AMA-101142,X4,X4,Action Camera,Amazon,US,2,516.18,1032.36,640,13.02,154.85,53.02
2025-06-17,AMA-101143,Selfie Stick,Selfie Stick,Accessory,Amazon,US,2,24.69,49.38,16,6.63,7.41,5.61
2025-06-17,AMA-101144,X4,X4,Action Camera,Amazon,UK,1,543.31,543.31,320,5.07,81.5,49.15
2025-06-17,AMA-101145,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,327.31,327.31,200,9.13,49.1,26.32
2025-06-17,AMA-101146,X4,X4,Action Camera,Amazon,DE,1,564.71,564.71,320,5.23,84.71,40.95
2025-06-17,AMA-101147,Tripod Stand,Tripod Stand,Mount,Amazon,JP,1,35.57,35.57,10,4.89,5.34,3.05
2025-06-17,AMA-101148,Helmet Mount,Helmet Mount,Mount,Amazon,JP,1,22.9,22.9,7,9.37,3.43,2.44
2025-06-17,AMA-101150,GO 3S,GO 3S,Action Camera,Amazon,US,1,211.86,211.86,140,7.85,31.78,14.49
2025-06-18,AMA-101152,Charging Hub,Charging Hub,Accessory,Amazon,DE,1,62.82,62.82,20,9.86,9.42,4.02
2025-06-18,AMA-101153,X3,X3,Action Camera,Amazon,US,1,412.9,412.9,220,7.68,61.93,32.55
2025-06-18,AMA-101154,X4,X4,Action Camera,Amazon,US,1,491.34,491.34,320,4.23,73.7,38.43
2025-06-18,AMA-101155,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,9.27,9.27,2,6.55,1.39,0.55
2025-06-18,AMA-101156,GO 3S,GO 3S,Action Camera,Amazon,US,1,230.55,230.55,140,5.85,34.58,24.63
2025-06-18,AMA-101157,Lens Cap,Lens Cap,Accessory,Amazon,US,1,9.09,9.09,2,4.81,1.36,0.6
2025-06-18,AMA-101158,X4,X4,Action Camera,Amazon,DE,1,534.26,534.26,320,4.03,80.14,57.36
2025-06-18,AMA-101159,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,418.41,418.41,200,7.18,62.76,32.63
2025-06-18,AMA-101160,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.58,25.58,8,6.16,3.84,2.46
2025-06-18,AMA-101161,X4,X4,Action Camera,Amazon,UK,1,545.31,545.31,320,7.27,81.8,43.91
2025-06-18,AMA-101162,Charging Hub,Charging Hub,Accessory,Amazon,DE,1,60.33,60.33,20,7.21,9.05,6.96
2025-06-18,AMA-101163,Charging Hub,Charging Hub,Accessory,Amazon,US,1,56.64,56.64,20,4.93,8.5,2.96
2025-06-18,AMA-101164,X3,X3,Action Camera,Amazon,US,1,414.1,414.1,220,7.47,62.12,40.04
2025-06-18,AMA-101165,X3,X3,Action Camera,Amazon,UK,1,418.36,418.36,220,8.98,62.75,43.37
2025-06-18,AMA-101166,GO 3S,GO 3S,Action Camera,Amazon,UK,1,253.14,253.14,140,5.24,37.97,17.1
2025-06-18,AMA-101167,X3,X3,Action Camera,Amazon,US,1,409.84,409.84,220,5.44,61.48,22.75
2025-06-18,AMA-101168,Battery,Battery,Accessory,Amazon,UK,1,46.78,46.78,15,8.75,7.02,4.32
2025-06-18,AMA-101169,X4,X4,Action Camera,Amazon,JP,1,488.2,488.2,320,7.99,73.23,34.13
2025-06-18,AMA-101170,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,322.84,322.84,200,6.68,48.43,28.29
2025-06-18,AMA-101171,Battery,Battery,Accessory,Amazon,US,1,35.32,35.32,15,9.59,5.3,2.71
2025-06-18,AMA-101172,X4,X4,Action Camera,Amazon,US,1,513.62,513.62,320,7.15,77.04,59.11
2025-06-18,AMA-101173,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,321.77,321.77,200,9.39,48.27,36.6
2025-06-18,AMA-101174,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,362.13,362.13,200,7.6,54.32,18.98
2025-06-18,AMA-101175,X4,X4,Action Camera,Amazon,US,1,475.8,475.8,320,7.73,71.37,26.27
2025-06-19,AMA-101176,X4,X4,Action Camera,Amazon,UK,1,559.3,559.3,320,8.42,83.9,41.1
2025-06-19,AMA-101177,GO 3S,GO 3S,Action Camera,Amazon,US,1,211.07,211.07,140,7.91,31.66,19.69
2025-06-19,AMA-101178,X4,X4,Action Camera,Amazon,US,2,497.59,995.18,640,7.13,149.28,74.61
2025-06-19,AMA-101179,Charging Hub,Charging Hub,Accessory,Amazon,US,1,60.84,60.84,20,4.04,9.13,3.9
2025-06-19,AMA-101180,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.12,22.12,8,5.46,3.32,2.47
2025-06-19,AMA-101181,Battery,Battery,Accessory,Amazon,JP,1,38.44,38.44,15,7.09,5.77,4.37
2025-06-19,AMA-101182,X4,X4,Action Camera,Amazon,UK,1,593.52,593.52,320,4.72,89.03,51.86
2025-06-19,AMA-101183,GO 3S,GO 3S,Action Camera,Amazon,US,1,221.62,221.62,140,5.94,33.24,25.74
2025-06-19,AMA-101184,GO 3S,GO 3S,Action Camera,Amazon,UK,1,264.6,264.6,140,8.42,39.69,29.29
2025-06-19,AMA-101185,Selfie Stick,Selfie Stick,Accessory,Amazon,US,2,22.56,45.12,16,12.96,6.77,3.09
2025-06-19,AMA-101186,Lens Cap,Lens Cap,Accessory,Amazon,DE,1,9.63,9.63,2,7.7,1.44,1.0
2025-06-19,AMA-101188,Bike Mount,Bike Mount,Mount,Amazon,US,1,18.39,18.39,6,6.76,2.76,1.32
2025-06-19,AMA-101189,Battery,Battery,Accessory,Amazon,US,1,38.96,38.96,15,8.26,5.84,2.09
2025-06-19,AMA-101190,GO 3S,GO 3S,Action Camera,Amazon,US,1,229.94,229.94,140,9.31,34.49,17.59
2025-06-19,AMA-101191,X4,X4,Action Camera,Amazon,US,3,504.48,1513.44,960,10.51,227.02,128.8
2025-06-19,AMA-101192,GO 3S,GO 3S,Action Camera,Amazon,DE,1,245.94,245.94,140,9.52,36.89,22.5
2025-06-19,AMA-101193,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,386.38,386.38,200,7.02,57.96,24.09
2025-06-19,AMA-101194,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,362.44,362.44,200,9.67,54.37,27.48
2025-06-19,AMA-101196,X4,X4,Action Camera,Amazon,JP,1,497.41,497.41,320,6.43,74.61,38.21
2025-06-19,AMA-101197,GO 3S,GO 3S,Action Camera,Amazon,US,1,231.01,231.01,140,4.87,34.65,21.44
2025-06-19,AMA-101198,Lens Cap,Lens Cap,Accessory,Amazon,JP,2,10.12,20.24,4,8.19,3.04,1.2
2025-06-19,AMA-101199,Bike Mount,Bike Mount,Mount,Amazon,JP,2,18.44,36.88,12,14.51,5.53,2.94
2025-06-20,AMA-101201,X4,X4,Action Camera,Amazon,UK,1,551.17,551.17,320,7.67,82.68,61.08
2025-06-20,AMA-101202,GO 3S,GO 3S,Action Camera,Amazon,DE,2,241.01,482.02,280,10.77,72.3,33.7
2025-06-20,AMA-101204,Bike Mount,Bike Mount,Mount,Amazon,US,1,19.48,19.48,6,9.48,2.92,1.34
2025-06-20,AMA-101205,X3,X3,Action Camera,Amazon,UK,1,407.21,407.21,220,8.31,61.08,33.03
2025-06-20,AMA-101206,X4,X4,Action Camera,Amazon,UK,1,583.61,583.61,320,4.47,87.54,37.0
2025-06-20,AMA-101207,GO 3S,GO 3S,Action Camera,Amazon,US,1,249.48,249.48,140,7.84,37.42,12.88
2025-06-20,AMA-101208,Bike Mount,Bike Mount,Mount,Amazon,US,1,19.17,19.17,6,7.63,2.88,1.72
2025-06-20,AMA-101211,X4,X4,Action Camera,Amazon,UK,1,532.65,532.65,320,9.68,79.9,58.04
2025-06-20,AMA-101212,X4,X4,Action Camera,Amazon,US,1,452.75,452.75,320,9.86,67.91,27.66
2025-06-20,AMA-101213,X3,X3,Action Camera,Amazon,UK,1,437.35,437.35,220,5.64,65.6,49.05
2025-06-20,AMA-101215,Charging Hub,Charging Hub,Accessory,Amazon,US,1,52.23,52.23,20,9.79,7.83,4.54
2025-06-20,AMA-101216,X3,X3,Action Camera,Amazon,US,3,353.79,1061.37,660,15.84,159.21,85.96
2025-06-20,AMA-101217,X3,X3,Action Camera,Amazon,UK,1,458.61,458.61,220,4.4,68.79,29.15
2025-06-20,AMA-101218,Battery,Battery,Accessory,Amazon,US,1,35.75,35.75,15,9.16,5.36,4.15
2025-06-20,AMA-101219,X3,X3,Action Camera,Amazon,US,1,369.33,369.33,220,7.92,55.4,32.26
2025-06-20,AMA-101220,GO 3S,GO 3S,Action Camera,Amazon,UK,1,265.82,265.82,140,5.6,39.87,21.76
2025-06-20,AMA-101221,Lens Cap,Lens Cap,Accessory,Amazon,JP,1,8.62,8.62,2,6.97,1.29,0.76
2025-06-20,AMA-101222,Battery,Battery,Accessory,Amazon,JP,2,38.48,76.96,30,13.86,11.54,7.64
2025-06-20,AMA-101223,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,368.77,368.77,200,6.95,55.32,33.39
2025-06-21,AMA-101224,Helmet Mount,Helmet Mount,Mount,Amazon,UK,1,22.69,22.69,7,7.62,3.4,1.33
2025-06-21,AMA-101226,GO 3S,GO 3S,Action Camera,Amazon,UK,1,262.01,262.01,140,5.04,39.3,31.2
2025-06-21,AMA-101227,Lens Cap,Lens Cap,Accessory,Amazon,US,1,9.41,9.41,2,5.71,1.41,0.75
2025-06-21,AMA-101228,X4,X4,Action Camera,Amazon,DE,1,518.25,518.25,320,4.36,77.74,31.81
2025-06-21,AMA-101229,Lens Cap,Lens Cap,Accessory,Amazon,US,1,8.98,8.98,2,7.42,1.35,0.7
2025-06-21,AMA-101230,X4,X4,Action Camera,Amazon,UK,3,522.13,1566.39,960,15.15,234.96,124.83
2025-06-21,AMA-101231,X3,X3,Action Camera,Amazon,DE,1,434.54,434.54,220,5.82,65.18,27.26
2025-06-21,AMA-101233,X4,X4,Action Camera,Amazon,UK,1,545.55,545.55,320,6.81,81.83,41.32
2025-06-21,AMA-101235,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,1,27.55,27.55,8,5.15,4.13,1.78
2025-06-21,AMA-101237,X4,X4,Action Camera,Amazon,US,1,449.93,449.93,320,7.83,67.49,24.86
2025-06-21,AMA-101239,X3,X3,Action Camera,Amazon,UK,1,423.76,423.76,220,7.89,63.56,24.64
2025-06-21,AMA-101240,GO 3S,GO 3S,Action Camera,Amazon,US,1,245.72,245.72,140,9.98,36.86,22.74
2025-06-21,AMA-101241,X3,X3,Action Camera,Amazon,US,1,376.03,376.03,220,9.47,56.4,28.5
2025-06-21,AMA-101242,GO 3S,GO 3S,Action Camera,Amazon,DE,1,263.51,263.51,140,5.99,39.53,28.26
2025-06-21,AMA-101244,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,346.72,346.72,200,4.07,52.01,38.49
2025-06-21,AMA-101245,X3,X3,Action Camera,Amazon,US,1,384.79,384.79,220,6.41,57.72,37.52
2025-06-21,AMA-101246,Tripod Stand,Tripod Stand,Mount,Amazon,UK,1,36.17,36.17,10,6.37,5.43,2.66
2025-06-21,AMA-101247,Bike Mount,Bike Mount,Mount,Amazon,US,1,19.47,19.47,6,5.27,2.92,1.88
2025-06-22,AMA-101248,Charging Hub,Charging Hub,Accessory,Amazon,US,1,57.5,57.5,20,9.67,8.62,4.55
2025-06-22,AMA-101249,Selfie Stick,Selfie Stick,Accessory,Amazon,JP,1,28.33,28.33,8,4.13,4.25,1.64
2025-06-22,AMA-101250,Charging Hub,Charging Hub,Accessory,Amazon,US,1,59.81,59.81,20,4.33,8.97,4.54
2025-06-22,AMA-101251,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,384.69,384.69,200,7.5,57.7,33.98
2025-06-22,AMA-101252,X3,X3,Action Camera,Amazon,US,1,366.35,366.35,220,6.99,54.95,39.87
2025-06-22,AMA-101253,Battery,Battery,Accessory,Amazon,US,1,36.93,36.93,15,5.14,5.54,2.0
2025-06-22,AMA-101254,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,45.56,45.56,12,5.51,6.83,4.92
2025-06-22,AMA-101255,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,33.57,33.57,10,7.77,5.04,2.74
2025-06-22,AMA-101256,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,403.37,403.37,200,7.97,60.51,23.37
2025-06-22,AMA-101257,Ace Pro,Ace Pro,Action Camera,Amazon,JP,2,335.22,670.44,400,13.37,100.57,35.29
2025-06-22,AMA-101258,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,307.62,307.62,200,5.0,46.14,27.89
